# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20161201-20161231
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
WEBCAM,OPEN,WEBCAM:OPEN:Lille Skensved - V,37,37,37,32
WEBCAM,OPEN,WEBCAM:OPEN:Rute 11 Brøns N,37,36,36,21
WEBCAM,OPEN,WEBCAM:OPEN:Rute 16 Hillerød,37,35,35,35
WEBCAM,OPEN,WEBCAM:OPEN:Amager Boulevard,36,33,33,31
WEBCAM,OPEN,WEBCAM:OPEN:E20 Vejen,36,35,35,35
WEBCAM,OPEN,WEBCAM:OPEN:Give - N,36,35,35,33
WEBCAM,OPEN,WEBCAM:OPEN:Grevinge - S,36,34,34,28
WEBCAM,OPEN,WEBCAM:OPEN:Rute 11/55 Aabybro,36,34,34,29
WEBCAM,OPEN,WEBCAM:OPEN:Rute 24 Gabøl - V,36,31,31,27
WEBCAM,OPEN,WEBCAM:OPEN:Rute 28/30 Bill. Lufth.,36,31,31,27
WEBCAM,OPEN,WEBCAM:OPEN:E47 Helsingør SV,35,30,30,27
WEBCAM,OPEN,WEBCAM:OPEN:Rute 585 Fr.havn,35,35,35,32
WEBCAM,OPEN,WEBCAM:OPEN:Rute 11 Gredst.bro SØ,34,33,33,30
WEBCAM,OPEN,WEBCAM:OPEN:Rute 165 Bullerup,34,30,30,23
WEBCAM,OPEN,WEBCAM:OPEN:Rute 541 Hals,34,31,31,22
WEBCAM,OPEN,WEBCAM:OPEN:Vrå - N,34,31,31,26
views,entered,Area/,33,30,30,25
WEBCAM,OPEN,WEBCAM:OPEN:Allerød S,33,32,32,29
WEBCAM,OPEN,WEBCAM:OPEN:Rute 14 Gelsted S,33,30,30,24
WEBCAM,OPEN,WEBCAM:OPEN:Rute 211 Måløv,33,31,31,30
WEBCAM,OPEN,WEBCAM:OPEN:Kvanløse - Ø,32,30,30,26
WEBCAM,OPEN,WEBCAM:OPEN:Niels Bohrs Allé,32,30,30,29
WEBCAM,OPEN,WEBCAM:OPEN:Ruten,32,27,27,23
WEBCAM,OPEN,"WEBCAM:OPEN:E20 København C, Ø",31,25,25,3
WEBCAM,OPEN,WEBCAM:OPEN:Rute 180 Ny Nibevej N,31,29,29,25
WEBCAM,OPEN,WEBCAM:OPEN:Rute 187 Nibe,31,29,29,25
WEBCAM,OPEN,WEBCAM:OPEN:Nykøbing Falster - N,30,27,27,24
WEBCAM,OPEN,WEBCAM:OPEN:Rute 22 Fuglebjerg,30,27,27,17
WEBCAM,OPEN,WEBCAM:OPEN:Ørum Ø,30,28,28,24
WEBCAM,OPEN,WEBCAM:OPEN:Øster Stillinge,30,24,24,17
WEBCAM,OPEN,WEBCAM:OPEN:Østervrå - SØ,30,25,25,15
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 142 Kpr. Fr. Bro V,29,26,26,25
WEBCAM,OPEN,WEBCAM:OPEN:Rute 40 Skagen Ø,29,28,28,12
EVENT,FOLLOW,EVENT:FOLLOW:TrafficEventB,28,26,26,24
WEBCAM,OPEN,WEBCAM:OPEN:E20/E47/O4 Ishøj - N,28,24,24,22
WEBCAM,OPEN,WEBCAM:OPEN:E55 Gedser S,28,26,26,22
WEBCAM,OPEN,WEBCAM:OPEN:Everdrup,28,19,19,16
WEBCAM,OPEN,WEBCAM:OPEN:Kalvehave V,28,26,26,22
WEBCAM,OPEN,WEBCAM:OPEN:Nordhavn,28,27,27,23
WEBCAM,OPEN,WEBCAM:OPEN:Rute 16 Ramten V,28,27,27,21
WEBCAM,OPEN,WEBCAM:OPEN:Rute 303 Villestofte,28,28,28,24
WEBCAM,OPEN,WEBCAM:OPEN:Rute 329 Haarby,28,27,27,16
WEBCAM,OPEN,WEBCAM:OPEN:Rute 54 Boserup skov,28,25,25,21
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Storebæltbroen,27,21,21,18
WEBCAM,OPEN,WEBCAM:OPEN:Funder Ådal - NØ,27,27,27,26
WEBCAM,OPEN,WEBCAM:OPEN:Rute 180 Krebsen SV,27,24,24,21
WEBCAM,OPEN,WEBCAM:OPEN:Rute 43 Faaborg,27,26,26,19
WEBCAM,OPEN,WEBCAM:OPEN:Rute 22 Høng,26,24,24,21
WEBCAM,OPEN,WEBCAM:OPEN:Rute 23 Jyderup V,26,25,25,23
WEBCAM,OPEN,WEBCAM:OPEN:Rute 9 Nakskov,26,24,24,22
WEBCAM,OPEN,WEBCAM:OPEN:Rute 9 Spodsbjerg,26,26,26,18
WEBCAM,OPEN,WEBCAM:OPEN:Slotsherrensvej,26,22,22,18
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Lillebæltsbroen,25,24,24,23
WEBCAM,OPEN,WEBCAM:OPEN:Rute 11 Horne,25,24,24,22
WEBCAM,OPEN,WEBCAM:OPEN:Rute 26 Kongensbro NV,25,23,23,22
WEBCAM,OPEN,WEBCAM:OPEN:Rute 29 Års,25,25,25,22
WEBCAM,OPEN,WEBCAM:OPEN:Rute 507 Hadsundbroen,25,22,22,19
WEBCAM,OPEN,WEBCAM:OPEN:E45 Dannerhøj S,24,21,21,19
WEBCAM,OPEN,WEBCAM:OPEN:Rute 25 Løgumkloster S,24,22,22,19
WEBCAM,OPEN,WEBCAM:OPEN:Rute 25 Vamdrup,24,23,23,21
WEBCAM,OPEN,WEBCAM:OPEN:Rute 469 Hejnsvig,24,24,24,22
WEBCAM,OPEN,WEBCAM:OPEN:Rute 13 Thorning,23,21,21,20
WEBCAM,OPEN,WEBCAM:OPEN:Rute 168 Glamsbjerg,23,20,20,15
WEBCAM,OPEN,"WEBCAM:OPEN:Rute 405 Als, Guderup",23,21,21,18
WEBCAM,OPEN,WEBCAM:OPEN:Rute 170 Kilen N,22,21,21,21
WEBCAM,OPEN,WEBCAM:OPEN:Rute 435 Solvig,22,21,21,18
WEBCAM,OPEN,WEBCAM:OPEN:E20 Vissenbjerg V,21,21,21,19
WEBCAM,OPEN,WEBCAM:OPEN:Gørløse S,21,20,20,17
WEBCAM,OPEN,WEBCAM:OPEN:Rute 168 Bellinge S,21,21,21,21
WEBCAM,OPEN,WEBCAM:OPEN:Rute 315 Dalby,21,20,20,20
WEBCAM,OPEN,WEBCAM:OPEN:Rute 9 Bregninge,21,20,20,16
WEBCAM,OPEN,WEBCAM:OPEN:Blåhøj,20,14,14,13
WEBCAM,OPEN,WEBCAM:OPEN:Pårup - V,20,20,20,18
WEBCAM,OPEN,WEBCAM:OPEN:Rute 180 St.mesterv. SV,20,19,19,19
WEBCAM,OPEN,WEBCAM:OPEN:Rute 269 Haslev,20,20,20,18
WEBCAM,OPEN,WEBCAM:OPEN:Dybvad - NØ,19,17,17,15
WEBCAM,OPEN,WEBCAM:OPEN:E47 Hillested,19,19,19,17
WEBCAM,OPEN,WEBCAM:OPEN:Grønnemose Alle - Ø,19,15,15,10
WEBCAM,OPEN,WEBCAM:OPEN:Rute 15 Barde,19,19,19,17
WEBCAM,OPEN,WEBCAM:OPEN:Rute 180 Nibevej,19,16,16,16
WEBCAM,OPEN,WEBCAM:OPEN:Rute 255 Hvalsø,19,17,17,14
WEBCAM,OPEN,WEBCAM:OPEN:Rute 311 Særslev,19,19,19,17
WEBCAM,OPEN,WEBCAM:OPEN:Rute 545 Hurup,19,18,18,17
WEBCAM,OPEN,WEBCAM:OPEN:E55 Stavreby,18,17,17,14
WEBCAM,OPEN,WEBCAM:OPEN:Graderup - NV,18,16,16,14
WEBCAM,OPEN,WEBCAM:OPEN:Klovborg - SØ,18,18,18,18
WEBCAM,OPEN,WEBCAM:OPEN:Rute 43 Hillerslev S,18,15,15,12
WEBCAM,OPEN,WEBCAM:OPEN:Rute 507 Terndrup S,18,18,18,18
WEBCAM,OPEN,WEBCAM:OPEN:Rute 591 Balling,18,17,17,12
WEBCAM,OPEN,WEBCAM:OPEN:Rute 8 Alssundbroen V,18,18,18,13
WEBCAM,OPEN,WEBCAM:OPEN:E20 Fjelsted V,17,17,17,15
WEBCAM,OPEN,WEBCAM:OPEN:Rute 301 Rolfsted - NV,17,17,17,16
WEBCAM,OPEN,WEBCAM:OPEN:Vemmelev - Ø,17,17,17,16
WEBCAM,OPEN,WEBCAM:OPEN:Oksbølvej,16,16,16,15
WEBCAM,OPEN,WEBCAM:OPEN:Rute 170 Nørreskovv. S,16,16,16,12
WEBCAM,OPEN,WEBCAM:OPEN:Rute 579 Møldrup,16,15,15,10
WEBCAM,OPEN,WEBCAM:OPEN:Rute 8 Gislev N,16,12,12,12
WEBCAM,OPEN,WEBCAM:OPEN:Rute 8 Kruså V,16,13,13,5
WEBCAM,OPEN,WEBCAM:OPEN:Aborg- S,15,14,14,14
WEBCAM,OPEN,WEBCAM:OPEN:Bøjden,15,13,13,11
WEBCAM,OPEN,WEBCAM:OPEN:Kvistgård - SV,15,15,15,14
WEBCAM,OPEN,WEBCAM:OPEN:Rute 185 Ejstrupholm,15,14,14,14
WEBCAM,OPEN,WEBCAM:OPEN:Tystrupvej,15,15,15,12
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E45 Ejer Baunehøj,14,12,12,11
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E45 Horsens - V,14,14,14,12
WEBCAM,OPEN,WEBCAM:OPEN:Brenderup,14,14,14,11
WEBCAM,OPEN,WEBCAM:OPEN:Rute 170 Løgumkl.vej S,14,12,12,11
WEBCAM,OPEN,WEBCAM:OPEN:Rute 180 Hjortevej,14,13,13,13
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Storebæltbroen,14,9,9,6
WEBCAM,OPEN,WEBCAM:OPEN:Langetved,13,13,13,12
WEBCAM,OPEN,WEBCAM:OPEN:Saksborg - SØ,12,12,12,9
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Fjelsted Ø,11,6,6,5
WEBCAM,OPEN,WEBCAM:OPEN:Rute 170 Nørreport S,11,11,11,11
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E45 Aalborg,10,10,10,10
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 21 Vallensbæk,10,7,7,7
WEBCAM,OPEN,WEBCAM:OPEN:E20 Salby V,10,9,9,8
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20 Borup Ø,9,9,9,9
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E20/E47 Solrød,9,9,9,9
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 21 Høje Tåstrup,9,8,8,8
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 6 Gundsømagle,9,5,5,5
WEBCAM,OPEN,WEBCAM:OPEN:Brodal - Ø,9,8,8,8
WEBCAM,OPEN,WEBCAM:OPEN:E20 Kbh. Lufthavn Ø,9,6,6,5
WEBCAM,OPEN,WEBCAM:OPEN:Rute 507 Gjerlev S,9,9,9,9
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 142 Kpr. Fr. Bro V,9,6,6,6
LIST,SELECT,LIST:SELECT:subsection:rejsetider:Køge Bugt Motorvejen Nordgående,8,7,7,3
