# ----------------------------------------
# Alle mobilappdata
# Rapport til statistik
# 20170101-20170131
# ----------------------------------------

Hændelseskategori,Handling ved hændelse,Hændelsesetiket,Al aktivitet,Sessioner,Unikke hændelser,Brugere
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E45 Hylkedalbroen N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E45 Sæby - SV,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E47 Humlebæk N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:E55 Stavreby,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Give - N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Haverslev - S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Hobro - S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Kolding N MTX - NØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Langetved,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Nykøbing Falster - N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Nykøbing Falster - S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Odense MTX - Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Odense Syd - V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 11 Fjerritslev Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 13 Thorning,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 14 Gelsted S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 142 Kpr. Fr. Bro Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 16 Hundested,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 165 Bullerup,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 168 Glamsbjerg,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 170 Kruså S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 170 Løgumkl.vej S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 170 Nørreskovv. N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 170 Nørreskovv. S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 170 Nørreskovv. V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 175 Rømø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 180 Nibevej,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 180 Ny Nibevej Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 187 Nibe,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 19 Bernstorffsvej,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 21 Arnakke SØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 21 Vallensbæk,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 22 Høng,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 23 Jyderup Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 25 Gabøl - N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 25 Løgumkloster S,1,1,1,1
WEBCAM,FOLLOW,"WEBCAM:FOLLOW:Rute 26 Nykøbing M, N",1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 301 Rolfsted - NV,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 435 Solvig,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 507 Gjerlev S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 507 Terndrup N,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 507 Terndrup S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 53 Skibby,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 54 Boserup skov,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 545 Hurup,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 585 Fr.havn,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 591 Balling,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 8 Alssundbroen V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 8 Alssundbroen Ø - Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 8 Kruså V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 9 Langel.broen V,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rute 9 Spodsbjerg,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Rødby Havn,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Sindal - Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Slotsherrensvej,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Svenstrup - S,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Vejle Bredstenvej - Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Vejlefjordbro nord,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Ørum Ø,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Øster Alle SØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Øster Stillinge,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Øster Voldgade,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Østervrå - SØ,1,1,1,1
WEBCAM,FOLLOW,WEBCAM:FOLLOW:Ålekistevej,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E20 Sadderup Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E45 Nørresundby N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:E47/E55 Algestrup N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Kolding N MTX - NØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Odense SV - Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 14 Gelsted N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 161/329 Gribsvad,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 168 Bellinge N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 170 Nørreport N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 170 Nørreskovv. V,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 180 St.mesterv. NØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 21 Arnakke SØ,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 21 Baldersbr. Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 25 Gabøl - N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 25 Løgumkloster N,1,1,1,1
WEBCAM,OPEN,"WEBCAM:OPEN:Rute 26 Nykøbing M, S",1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Rute 507 Gjerlev N,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Ølsted - Ø,1,1,1,1
WEBCAM,OPEN,WEBCAM:OPEN:Ålekistevej,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Bakkebølle - S,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Ballerup Boulevard - V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Borup V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Borup Ø,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Fjelsted V,1,1,1,1
WEBCAM,UNFOLLOW,"WEBCAM:UNFOLLOW:E20 København C, Ø",1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Langeskov V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Lillebæltsbroen,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Nyborg V - Ø,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Ringsted,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Storebæltbroen,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20 Vissenbjerg V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E20/E47 Karlslunde rasteplads - S,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Dannerhøj S,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Gudenåen,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Hylkedalbroen N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Hylkedalbroen S,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Kolding - NV,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Nørresundby N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Randers,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E45 Vejlefjordbroen,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E47 Humlebæk S,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E47/E55 Bårse N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E47/E55 Bårse S,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E47/E55 Rønnede N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:E55 Gedser S,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Grevinge - S,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Grønnemose Alle - Ø,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Hillerød N - V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Kalvebod - V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Kliplev - N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Klovborg - SØ,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Langebro NV,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Niels Bohrs Allé,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Nordhavn,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Odense Syd - V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Pårup - V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 11/55 Aabybro,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 142 Kpr. Fr. Bro V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 15 Lystrup V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 16 Hundested,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 170 Nørreport N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 180 Limfj.broen N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 19 Lyngbyvej S,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 21 Baldersbr. V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 21 Lumsås - SØ,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 21 Vallensbæk,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 211 Måløv,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 22 Fuglebjerg,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 25 Gabøl - N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 28/30 Bill. Lufth.,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 313 Nørre Aaby,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 469 Hejnsvig,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 52 Horsens,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 9 Nakskov,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 9 Ringe N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 9 Svendborgsundbroen N,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute 9 Svendborgsundbroen S,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Rute16 Fausing - Ø,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Sindal - V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Skive - NØ,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Sorø - V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Taulov M50 MTX - V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Vemmelev - V,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Øster Stillinge,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Øster Voldgade,1,1,1,1
WEBCAM,UNFOLLOW,WEBCAM:UNFOLLOW:Ålekistevej,1,1,1,1
